id,hello,intro1,qskip1,rwdirusa,rwdiril,rwdirlocal,qlife,qskip2,cf_prohib_co,recall,cf_lim_leader,ch_lim_inkind,cf_lim_fedmatch,cf_comment,term_leader,cf_public,qskip3,redist_hat,redist_neutral,redist_comment,referend,qskip4,app_pres_oba,app_gov_quin,app_ilag_mad,app_Ilsminl_rad,app_iltres_gian,app_ilhminl_cro,app_ilspres_cul,app_ilhspk_mad,app_sen_durb,app_sen_bur,app_ilcomp_hyn,tax_fed_val,tax_il_val,tax_local_val,tax_fairshr,qskip5,qual_air,qual_infra,qual_cops,qual_K12,econ_local,qual_parks,budgq_grp1,budgq_grp2,budgq_grp3,deficit_grp1,deficit_grp2,deficit_comment,deficit_grp3,qskip6,cuts_K12,cuts_he,cuts_he_comments,cuts_cops,cuts_parks,cuts_poor,cuts_dis,cuts_disable_comment,pen_cuts,qskip7,tax_inc_temp,tax_sales,tax_services,gamble_exp,sell_il_asset,sell_il_asset_comment,prim10_vote,prim10_party,primgov_grp1,primgov_grp2,qskip8,primgov_grp3,primgov_grp4,primgov_grp5,primgov_grp6,primgov_grp7,primgov_grp8,qskip9,abort_leg,lgcoup.grp1,lg_coup_rts_comments,lgcoup.grp2,lgcoup.grp3,qskip10,hc_fed_resp,hc_fed_resp_comment,gender,education,party_aff1,party_str,party_indystr,hc_haveins,hc_pub,hc_empr,hc_indy,hc_other,hc_dknr,hc_cobra,hc_union,hc_supins,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,born_again_comment,zip,birth_yr,rac_eth1,hhinc1,thank,gender2,thank2,date,time,area,age,add_comments,fix_deficit_il,prim10_gov_dem,prim10_gov_rep,lg_rights,party_aff2,party_aff3,party_strength,party_aff11,party_indy,Generation,hhinc,party_aff,rac_eth
348,1,1,1,2,2,1,2,1,1,1,1,1,2, ,1,2,1,3,1, ,2,1,4,9,1,3,2,4,9,3,4,4,1,3,5,2,3,1,1,4,2,2,3,2,1, , ,2, , , ,1,1,1, ,2,2,1,2, ,2,1,2,1,2,2,2, ,1,9, , , , , , , , , ,1,2,4, , , ,1,4, ,2,4,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,62401,63,1,7,0,1, ,20090929,190851,3,46, ,2, , ,4,2,1,2,2,2,2,4,1,1
349,1,1,1,2,2,2,3,1,1,3,1,1,1, ,1,1,1,4,1, ,2,1,3,9,9,9,9,9,9,9,9,9,9,5,5,5,3,1,2,5,2,3,4,2,1, , ,2, , , ,1,1,2, ,2,1,2,2, ,1,1,2,2,2,2,1, ,2, , , , , , , , , , ,1,3, , , ,3,1,4, ,1,4,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,3, ,1, , , , , , , , , ,1, ,62442,70,1,3,0,2, ,20090929,191141,3,38, ,2, , ,3,2,1,2,2,2,3,1,1,1
350,1,1,1,1,2,1,2,1,1,4,2,1,1, ,3,2,1,3,2, ,1,1,1,2,2,9,3,9,3,4,1,4,1,1,2,3,9,1,2,3,2,2,3,1,1, , ,1, , , ,1,2,2, ,2,1,2,2, ,2,1,1,2,1,2,2, ,1,1,2, , , , , , , , ,1,2,1, , , ,1,1, ,1,6,2,2, ,1,0,1,0,0,0,0,0,0,3,1, ,19, , , , , , , ,1, , , ,2, ,60661,45,1,5,0,2, ,20090929,191306,1,64, ,1,2, ,1,5,3,5,7,11,1,2,2,1
354,1,1,1,1,3,1,2,1,1,4,2,2,1, ,2,2,1,4,2, ,3,1,2,2,1,9,2,9,2,3,1,4,2,4,3,2,9,1,2,3,1,1,2,1,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,1,1,2, ,1,9, , , , , , , , , ,1,1, , ,1, ,1,3, ,1,5,3, ,3,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , ,3, ,60502,65,7,7,0,2, ,20090929,192420,2,44, ,2, , ,1,4,3,3,5,7,3,4,3,7
355,1,1,1,1,1,1,2,1,2,3,2,2,5, ,2,3,1,3,2, ,2,1,2,3,2,9,3,9,9,9,2,9,9,4,3,3,1,1,2,4,1,1,4,2, , ,1, , , ,2,1,2,2, ,2,1,2,2, ,2,1,1,2,2,1,2, ,1,1,9, , , , , , , , ,1,1, , , ,1,1,1, ,2,5,2,4, ,1,0,1,0,0,0,0,0,0,5, ,1,5, , , , , , , , , , , ,3, ,60126,56,1,4,0,1, ,20090929,192735,2,53, ,2,9, ,1,4,3,4,6,10,2,2,2,1
356,1,1,1,1,1,1,3,1,2,2,2,3,2, ,2,2,1,3,2, ,2,1,1,1,1,1,1,9,9,1,1,1,1,2,2,2,2,1,3,3,2,1,3,2,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,2,1,2, ,9, , , , , , , , , , ,1,1, , ,1, ,1,3, ,2,2,2,2, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,60513,47,1,9,0,1, ,20090929,193041,2,63, ,3, , ,1,5,3,5,7,11,2,9,2,1
358,1,1,1,2,1,3,3,1,2,2,2,2,2, ,3,2,1,2,2, ,2,1,3,2,9,9,9,2,2,9,2,2,9,3,3,3,2,1,2,2,2,2,2,3,1, , ,4, , , ,1,2,1, ,1,2,2,2, ,2,1,1,1,2,2,2, ,1,2, , ,1, , , ,9, , ,1,2, , , ,3,1,2, ,2,3,1,3, ,1,0,1,0,0,0,0,0,0,2,1, ,19, , , , , , , ,1, , , ,1, ,99998,33,1,3,0,1, ,20090929,193346,3,76, ,4, ,9,3,2,1,2,2,2,1,1,1,1
359,1,1,1,1,1,1,2,1,1,3,2,3,3, ,2,2,1,1,1, ,2,1,3,2,1,9,9,9,9,2,2,3,9,4,4,3,3,1,2,5,2,5,5,2, , ,1, , , ,2,1,2,2, ,1,2,2,2, ,1,1,2,2,2,1,2, ,1,9, , , , , , , , , ,1,1, , , ,3,1,3, ,2,3,9, ,9,1,1,0,0,0,0,0,0,0,2,1, ,14, , , , , , ,1, , , , ,1, ,60420,43,1,4,0,1, ,20090929,193345,3,78, ,2, , ,3,99,99,9,99,99,1,2,9,1
360,1,1,1,2,2,3,2,1,4,3,1,2,2, ,1,4,1,2,3, ,1,1,2,9,2,9,9,9,9,9,3,3,2,3,3,3,2,1,3,3,3,2,3,2,1, , ,2, , , ,1,2,2, ,1,1,2,2, ,3,1,2,2,2,1,2, ,2, , , , , , , , , , ,1,2,2, , , ,1,2, ,1,6,3, ,3,1,1,0,0,0,0,0,0,0,4, ,1,3, ,1, , , , , , , , , ,1, ,60502,30,1,5,0,2, ,20090929,193546,2,45, ,2, , ,2,4,3,3,5,7,1,2,3,1
361,1,1,1,2,2,1,1,1,1,5,1,1,1, ,2,1,1,3,1, ,2,1,4,3,3,2,9,2,3,4,4,4,9,5,5,3,2,1,2,3,2,1,2,3,1, , ,2, , , ,1,2,1, ,2,2,1,2, ,1,1,2,2,2,2,1, ,1,2, , ,1,4, , , , , ,1,2,1, , , ,1,3, ,1,5,3, ,5,1,0,0,1,0,0,0,0,0,4, ,1,5, , , , , , , , , , , ,3, ,60563,66,4,7,0,2, ,20090929,193609,2,39, ,2, ,4,1,2,1,3,3,5,3,4,3,3
362,1,1,1,2,2,1,2,1,2,2,2,3,3, ,1,3,1,2,3, ,2,1,4,9,3,9,9,9,9,4,4,4,2,4,4,2,3,1,1,3,2,3,2,1, ,1, , ,3, , ,1,1,2, ,2,1,2,2, ,1,1,2,2,2,2,1, ,1,2, , ,1,9, , , , , ,1,2,3, , , ,1,4, ,1,5,1,1, ,1,0,0,1,0,0,0,0,0,1,1, ,24, , , , , , , , , , , ,1, ,61550,66,1,4,0,2, ,20090929,193649,3,42, ,3, ,9,3,1,1,1,1,1,3,2,1,1
363,1,1,1,2,2,1,2,1,3,3,2,3,1, ,2,3,1,5,1, ,9,1,4,2,1,9,9,1,1,2,3,4,2,2,2,1,2,1,1,2,1,2,2,2, , ,1, , , ,1,1,2,2, ,2,2,2,2, ,2,1,1,1,2,1,2, ,1,1,9, , , , , , , , ,1,2, , ,1, ,1,3, ,2,2,3, ,3,1,1,0,1,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,62966,18,1,1,0,1, ,20090929,193645,3,91, ,1,9, ,1,4,3,3,5,7,1,1,3,1
364,1,1,1,2,2,2,3,1,1,1,1,1,1, ,1,1,1,3,1, ,1,1,2,2,2,2,2,2,2,3,3,4,2,3,4,4,2,1,3,2,3,3,4,1, ,1, , ,2, , ,1,2,2, ,2,2,2,2, ,2,1,2,1,1,1,2, ,1,1,1, , , , , , , , ,1,3, , ,1, ,1,4, ,1,4,2,4, ,1,1,1,1,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,61350,34,1,4,0,2, ,20090929,194440,3,75, ,2,1, ,1,4,3,4,6,10,1,2,2,1
365,1,1,1,1,1,1,2,1,2,4,2,1,2, ,4,2,1,3,2, ,2,1,2,3,2,9,3,9,9,3,2,3,3,4,4,3,2,1,2,3,2,3,2,1, ,1, , ,2, , ,1,1,1, ,2,1,2,2, ,1,1,2,2,2,1,1, ,1,1, ,2, , , , , , , ,1,2, , , ,1,1,1, ,2,5,2,2, ,1,0,0,1,0,0,0,0,0,5, ,1,19, , , , , , , ,1, , , ,2, ,60304,52,1,6,0,1, ,20090929,200326,2,26, ,2,2, ,1,5,3,5,7,11,2,3,2,1
367,1,1,1,2,2,1,3,1,3,3,3,3,4, ,5,3,1,3,3, ,2,1,1,2,1,9,1,9,9,9,1,1,1,3,3,3,3,1,2,3,2,2,4,2, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,2,1,1,2,1,1,2, ,1,1, ,8, , , , , , , ,1,3, , , ,9,1,4, ,1,2,2,2, ,1,0,1,0,0,0,0,0,0,4, ,1,24, , , , , , , , , , , ,2, ,60440,60,2,4,0,2, ,20090929,200656,2,49, ,2,8, ,4,5,3,5,7,11,2,2,2,2
368,1,1,1,2,2,3,3,1,3,1,4,5,5, ,2,4,1,4,3, ,1,1,4,9,3,9,9,9,9,3,4,3,9,5,5,4,3,1,2,3,3,2,4,3,1, , ,2, , , ,1,1,1, ,2,1,1,2, ,1,1,2,2,2,2,1, ,1,2, , ,1,9, , , , , ,1,2,3, , , ,1,4, ,1,4,8, ,5,1,0,1,0,0,0,0,0,0,2,1, ,16, , , , , , , , , , , ,1, ,62881,63,1,4,0,2, ,20090929,200724,3,46, ,2, ,9,3,2,1,6,88,88,2,2,9,1
369,1,1,1,1,1,2,3,1,1,3,3,3,2, ,3,2,1,2,2, ,2,1,1,9,2,9,9,2,2,2,2,9,9,3,3,3,3,1,3,4,2,3,4,2, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,2,1,1,1,1,2,9, ,1,1,1, , , , , , , , ,1,2,2, , , ,1,2, ,2,4,2,4, ,1,0,1,0,0,0,0,0,0,4, ,1,13, , , , , ,2, , , , , ,2, ,60115,82,1,2,0,1, ,20090929,200711,3,0, ,2,1, ,2,4,3,4,6,10,3,1,2,1
371,1,1,1,2,1,2,1,1,1,2,2,2,1, ,3,3,1,2,1, ,1,1,2,2,2,9,9,2,9,2,1,3,2,3,3,4,2,1,2,4,1,1,3,1,1, , ,3, , , ,1,2,2, ,1,2,2,2, ,1,1,1,2,1,2,1, ,2, , , , , , , , , , ,1,3, , , ,3,1,2, ,2,4,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,60174,61,1,4,0,1, ,20090929,201524,2,48, ,3, , ,3,2,1,2,2,2,2,2,1,1
372,1,1,1,2,2,2,4,1,1,1,1,4,5, ,1,5,1,4,2, ,2,1,2,4,4,4,4,4,4,4,4,4,1,3,3,3,9,1,2,5,2,2,5,2, ,1, , ,2, , ,1,1,1, ,1,1,1,1, ,1,1,2,2,2,1,2, ,1,1,2, , , , , , , , ,1,1,1, , , ,1,1, ,1,3,2,4, ,1,0,0,1,0,0,0,0,0,5, ,3, , , , , , , , , , , , ,3, ,61811,62,1,3,0,2, ,20090929,201919,3,45, ,2,2, ,1,4,3,4,6,10,2,1,2,1
373,1,1,1,2,2,2,1,1,1,1,1,1,1, ,1,3,1,3,2, ,3,1,4,4,3,4,4,4,3,4,4,4,9,4,5,5,3,1,2,2,1,1,3,1, ,1, , ,2, , ,1,2,2, ,2,1,2,2, ,1,1,2,2,2,2,2, ,1,2, , ,1, , , ,9, , ,1,2,2, , , ,1,4, ,1,5,3, ,6,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , ,3, ,60192,63,1,6,0,2, ,20090929,202003,2,47, ,2, ,9,2,2,1,3,3,4,2,3,3,1
374,1,1,1,2,3,3,4,1,1,1,1,3,1, ,3,4,1,4,3, ,2,1,4,2,1,9,4,9,9,1,4,4,9,5,5,4,3,1,5,2,5,5,5,5,1, , ,2, , , ,1,2,2, ,2,2,1,2, ,2,1,2,2,2,1,1, ,1,2, , ,1, , , , , ,3,1,2, , ,2, ,1,4, ,1,4,1,1, ,1,0,1,0,0,0,0,0,0,4, ,1,3, ,1, , , , , , , , , ,2, ,62521,67,6,5,0,2, ,20090929,202246,3,42, ,2, ,3,2,1,1,1,1,1,3,2,1,3
375,1,1,1,2,2,1,3,1,1,1,1,1,1, ,1,4,1,1,2, ,2,1,4,9,4,9,9,9,9,9,4,4,4,5,5,3,3,1,1,2,1,1,3,2, ,1, , ,2, , ,1,2,3, ,2,2,2,2, ,3,1,2,2,1,1,2, ,1,4, , , , , , , , , ,1,2, , , ,3,1,4, ,2,3,8, ,5,1,0,1,0,0,0,0,0,0,5, ,1,11, , , , , , , , , , , ,3, ,61737,58,5,5,0,1, ,20090929,202803,3,42, ,2, , ,3,2,1,6,88,88,2,2,9,3
376,1,1,1,1,3,1,2,1,2,3,5,2,2, ,3,2,1,5,2, ,3,1,1,2,1,9,2,9,9,2,1,3,1,2,2,1,2,1,2,1,1,1,2,1, ,1, , ,3, , ,1,2,2, ,2,2,2,2, ,2,1,1,2,3,2,2, ,1,1, ,2, , , , , , , ,1,1, , ,1, ,1,1, ,2,5,2,2, ,1,1,0,0,0,0,0,0,0,1,1, ,19, , , , , , , ,1, , , ,2, ,61761,29,1,4,0,1, ,20090929,202841,3,80, ,3,2, ,1,5,3,5,7,11,1,2,2,1
377,1,1,1,1,1,1,2,1,3,4,1,2,2, ,3,2,1,3,2, ,1,1,2,2,9,9,3,9,9,3,1,4,9,2,3,3,2,1,1,2,2,1,2,1, , ,1, , , ,1,1,2,2, ,2,2,2,2, ,2,1,1,2,2,1,1, ,1,1,1, , , , , , , , ,1,2, , ,1, ,1,1, ,1,6,2,4, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , ,3, ,60565,69,1,6,0,2, ,20090929,203158,2,40, ,1,1, ,1,4,3,4,6,10,3,3,2,1
378,1,1,1,1,2,2,2,1,3,3,2,2,5, ,2,2,1,3,2, ,1,1,2,2,2,9,2,9,3,3,2,3,2,3,4,3,3,1,3,4,2,4,2,2,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,1,1,1,1,1,2,9, ,1,2, , ,1, , ,1, , , ,1,1, , , ,2,1,2, ,1,5,8, ,5,1,0,1,0,0,0,0,0,0,4, ,1,19, , , , , , , ,1, , , ,2, ,61704,62,1,6,0,2, ,20090929,203123,3,48, ,3, ,1,2,2,1,6,88,88,2,3,9,1
379,1,1,1,1,2,1,3,1,2,2,2,1,2, ,2,2,1,4,1, ,2,1,1,2,1,9,2,9,9,4,1,3,2,2,2,2,3,1,2,2,3,4,4,3,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,1,1,1,2,1,2,1, ,1,1, ,9, , , , , , , ,1,2, , , ,1,1,2, ,2,5,3, ,3,1,0,1,0,0,0,0,0,0,5, ,1,5, , , , , , , , , , , ,3, ,61542,55,1,5,0,1, ,20090929,203521,3,55, ,3,9, ,1,4,3,3,5,7,2,2,3,1
380,1,1,1,2,2,3,3,1,1,1,1,1,1, ,1,1,1,5,3, ,2,1,4,3,2,2,4,1,3,4,4,4,4,5,5,4,1,1,3,5,1,2,5,2,1, , ,2, , , ,1,1,1, ,2,2,3,2, ,1,1,2,2,2,2,1, ,1,2, , ,1,5, , , , , ,1,2,3, , , ,1,4, ,1,5,1,1, ,1,0,1,0,0,0,0,0,0,3,1, ,16, , , , , , , , , , , ,1, ,60089,78,1,5,0,2, ,20090929,203855,2,53, ,2, ,5,3,1,1,1,1,1,3,2,1,1
381,1,1,1,3,2,1,2,1,2,4,3,2,5, ,5,3,1,3,2, ,2,1,1,2,1,2,9,9,9,9,2,2,2,3,3,3,2,1,2,2,2,2,4,2, , ,1, , , ,2,1,2,2, ,2,2,3,3, ,1,1,2,2,2,1,2, ,1,1, ,1, , , , , , , ,1,2, , , ,2,1,3, ,2,5,3, ,3,1,1,0,0,0,0,0,0,0,1,1, ,14, , , , , , ,1, , , , ,2, ,60084,42,1,2,0,1, ,20090929,203951,2,67, ,2,1, ,2,4,3,3,5,7,1,1,3,1
382,1,1,1,2,2,1,3,1,4,2,4,5,2, ,1,5,1,3,2, ,2,1,2,4,3,9,2,2,3,4,2,4,9,4,4,4,3,1,2,2,1,2,4,1, ,1, , ,2, , ,1,1,1, ,3,2,2,2, ,1,1,2,2,2,1,2, ,2, , , , , , , , , , ,1,3,3, , , ,1,1, ,1,6,8, ,8,1,0,1,0,0,0,0,0,0,2,1, ,5, , , , , , , , , , , ,3, ,60126,0,1,6,0,2, ,20090929,204536,2,53, ,2, , ,3,6,8,6,88,88,0,3,9,1
385,1,1,1,1,1,1,2,1,2,3,2,2,2, ,2,2,1,3,9, ,2,1,1,2,1,9,2,2,9,3,2,2,9,3,3,3,2,1,2,2,2,2,2,2, , ,1, , , ,1,1,2,2, ,2,2,2,2, ,1,1,2,2,1,1,2, ,1,1,1, , , , , , , , ,1,2, , ,2, ,1,1, ,2,2,2,2, ,1,1,1,0,0,0,0,0,0,1,1, ,13, , , , , ,1, , , , , ,1, ,60552,40,1,2,0,1, ,20090930,131145,3,69, ,1,1, ,2,5,3,5,7,11,1,1,2,1
387,1,1,1,2,2,1,2,1,1,2,1,2,1, ,1,2,1,4,1, ,1,1,3,2,2,9,9,2,9,2,4,4,4,4,4,2,2,1,2,2,2,2,3,2, , ,1, , , ,2,1,1,1, ,2,1,2,2, ,1,1,2,2,1,2,1, ,1,2, , ,1, , ,15, , , ,1,2, , ,2, ,1,4, ,2,2,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,13, , , , , ,2, , , , , ,2, ,60134,55,1,5,0,1, ,20090930,131835,2,54, ,2, ,15,2,2,1,2,2,2,2,2,1,1
388,1,1,1,2,3,1,2,1,2,3,3,5,2, ,1,2,1,5,2, ,3,1,2,2,1,9,9,9,9,9,3,9,9,4,4,2,2,1,2,2,1,2,4,2, , ,1, , , ,2,1,2,2, ,2,1,2,2, ,3,1,2,2,1,2,2, ,1,9, , , , , , , , , ,1,1, , ,1, ,1,3, ,2,3,1,3, ,1,0,0,1,0,0,0,0,0,2,1, ,13, , , , , ,1, , , , , ,2, ,60453,21,1,3,0,1, ,20090930,131940,2,52, ,2, , ,1,2,1,2,2,2,1,1,1,1
389,1,1,1,2,3,1,2,1,1,2,3,3,1, ,1,5,1,2,3, ,3,1,3,2,2,9,9,9,9,2,9,4,9,4,4,2,1,1,2,2,1,2,2,1, , ,1, , , ,2,1,2,2, ,2,2,1,2, ,1,1,2,2,2,2,2, ,1,2, , ,1,9, , , , , ,1,2, , , ,3,1,4, ,2,5,1,1, ,1,0,1,0,0,0,0,0,0,2,1, ,16, , , , , , , , , , , ,2, ,60137,61,1,7,0,1, ,20090930,131950,2,50, ,2, ,9,3,1,1,1,1,1,2,4,1,1
390,1,1,1,2,2,1,2,1,3,3,2,2,2, ,2,2,1,4,3, ,2,1,4,3,3,9,9,9,9,4,4,3,9,3,3,3,2,1,2,3,1,3,3,4, , ,1, , , ,2,1,2,2, ,2,1,2,2, ,1,1,2,2,2,2,2, ,1,2, , ,1, , , ,9, , ,1,2,3, , , ,1,4, ,2,3,1,1, ,1,1,0,1,0,0,0,0,0,3,1, ,20, , , , , , , , ,1, , ,2, ,60438,42,1,3,0,1, ,20090930,132045,2,69, ,2, ,9,3,1,1,1,1,1,1,1,1,1
391,1,1,1,2,2,2,4,1,1,1,1,1,2, ,1,4,1,1,2, ,2,1,2,2,1,2,2,1,2,2,4,4,2,5,5,2,3,1,2,4,3,2,3,3, , ,1, , , ,2,1,2,1, ,2,1,2,2, ,2,1,2,2,2,2,1, ,1,4, , , , , , , , , ,1,1,2, , , ,1,4, ,2,3,3, ,8,1,0,0,1,0,0,0,0,0,3,1, ,13, , , , , ,2, , , , , ,2, ,62514,58,1,3,0,1, ,20090930,132226,3,69, ,2, , ,2,6,8,3,8,12,2,1,3,1
392,1,1,1,2,2,1,3,1,5,2,2,2,2, ,2,3,1,3,2, ,2,1,3,9,9,9,9,9,9,9,2,9,9,3,3,3,3,1,3,5,3,3,3,3, , ,1, , , ,2,1,2,2, ,2,1,1,2, ,1,1,2,2,2,2,2, ,1,2, , ,1, , , ,9, , ,1,2,2, , , ,1,2, ,2,5,1,1, ,1,0,0,1,0,0,0,0,0,2,1, ,5, , , , , , , , , , , ,3, ,61476,65,1,9,0,1, ,20090930,132319,3,42, ,2, ,9,2,1,1,1,1,1,3,9,1,1
393,1,1,1,2,1,1,1,1,2,2,2,2,1, ,2,2,1,3,2, ,2,1,3,2,9,9,3,9,9,2,2,3,9,3,4,5,2,1,2,3,1,1,3,1, ,1, , ,3, , ,1,1,1, ,2,1,2,2, ,2,1,1,9,1,2,2, ,1,2, , ,1,9, , , , , ,1,3, , , ,3,1,3, ,2,3,1,3, ,1,0,1,0,0,0,0,0,0,2,1, ,24, , , , , , , , , , , ,1, ,60093,56,1,7,0,1, ,20090930,132645,2,43, ,3, ,9,3,2,1,2,2,2,2,4,1,1
394,1,1,1,1,2,2,2,1,3,1,3,2,2, ,3,3,1,3,2, ,1,1,2,2,1,9,2,9,9,2,2,4,2,3,3,2,2,1,3,3,3,1,4,2,1, , ,3, , , ,1,2,2, ,2,1,2,2, ,2,1,1,2,2,1,2, ,1,9, , , , , , , , , ,1,1, , ,1, ,1,3, ,2,3,9, ,9,1,0,1,0,0,0,0,0,0,3,1, ,19, , , , , , , ,1, , , ,2, ,62629,55,1,5,0,1, ,20090930,133416,3,25, ,3, , ,1,99,99,9,99,99,2,2,9,1
395,1,1,1,2,2,1,2,1,1,2,1,4,1, ,1,5,1,3,3, ,2,1,4,4,3,9,9,3,3,3,4,4,9,4,4,3,2,1,2,3,3,1,3,1, , ,1, , , ,2,1,2,1, ,1,1,2,2, ,1,1,2,2,1,2,2, ,1,2, , ,1, , , , , ,9,1,2,3, , , ,1,4, ,2,2,1,1, ,1,0,1,0,0,0,0,0,0,4, ,1,14, , , , , , ,1, , , , ,1, ,62294,53,1,5,0,1, ,20090930,133434,3,56, ,2, ,9,3,1,1,1,1,1,2,2,1,1
396,1,1,1,1,2,1,2,1,3,2,3,2,2, ,1,3,1,3,2, ,2,1,1,2,3,9,9,9,3,3,1,2,2,4,4,2,3,1,2,4,3,5,3,4, , ,1, , , ,2,1,2,2, ,2,2,1,2, ,2,1,1,2,1,1,1, ,1,1,3, , , , , , , , ,1,1, , ,2, ,1,1, ,2,4,3, ,3,1,1,0,1,0,0,0,0,0,4, ,1,24, , , , , , , , , , , ,2, ,60620,44,2,4,0,1, ,20090930,133359,1,48, ,2,3, ,2,4,3,3,5,7,1,2,3,2
397,1,1,1,2,2,1,2,1,3,1,3,1,3, ,1,3,1,4,4, ,2,1,4,4,4,4,4,9,4,4,4,4,4,5,2,3,9,1,2,2,1,1,2,1, ,1, , ,2, , ,1,3,1, ,2,1,1,2, ,1,1,2,2,2,2,1, ,1,2, , ,1, ,9, , , , ,1,2, , , ,3,1,2, ,2,5,1,1, ,1,1,0,1,0,0,0,0,0,1,1, ,21, , , , , , , , , , , ,1, ,60515,22,1,1,0,1, ,20090930,134243,2,87, ,2, ,9,3,1,1,1,1,1,1,1,1,1
398,1,1,1,2,2,2,3,1,3,2,3,5,3, ,5,3,1,9,9, ,3,1,9,3,9,9,9,9,9,2,2,9,9,4,4,5,9,1,9,9,2,4,5,2, , ,1, , , ,2,1,2,1, ,2,2,3,1, ,2,1,2,2,2,2,1, ,1,9, , , , , , , , , ,1,2,3, , , ,1,9, ,1,3,2,4, ,1,1,0,0,0,0,0,0,0,1,1, ,3, ,1, , , , , , , , , ,1, ,62549,24,1,1,0,2, ,20090930,135724,3,86, ,2, , ,3,4,3,4,6,10,1,1,2,1
399,1,1,1,1,2,1,3,1,2,2,2,5,5, ,1,2,1,3,5, ,2,1,1,1,2,9,1,9,9,4,2,4,1,3,3,2,3,1,2,2,2,2,4,1,1, , ,3, , , ,1,2,1, ,2,2,2,2, ,2,1,1,1,1,2,2, ,1,1, ,9, , , , , , , ,1,2, , , ,3,1,2, ,2,6,2,4, ,1,1,1,1,0,0,0,0,0,1,1, ,3, ,1, , , , , , , , , ,1, ,62860,40,1,9,0,1, ,20090930,140436,3,71, ,3,9, ,3,4,3,4,6,10,1,9,2,1
401,1,1,1,2,2,1,3,1,1,2,2,3,3, ,2,3,1,3,2, ,3,1,2,2,1,9,2,4,9,3,1,2,2,4,4,3,3,1,2,2,2,3,4,3, , ,1, , , ,3,1,2,2, ,2,2,2,2, ,2,1,1,2,1,2,2, ,1,9, , , , , , , , , ,1,2, , , ,1,1,2, ,1,5,3, ,2,1,1,0,1,0,0,0,0,0,2,1, ,19, , , , , , , ,98, , , ,2, ,61764,25,1,4,0,2, ,20090930,140523,3,84, ,3, , ,1,4,3,3,5,8,1,2,3,1
402,1,1,1,1,2,2,3,1,2,3,3,3,2, ,1,3,1,3,2, ,2,1,1,2,2,9,3,1,9,2,1,2,9,3,3,3,2,1,2,2,2,2,3,2, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,2,1,2,2,1,1,2, ,1,1, ,7, , , , , , , ,1,1, , , ,1,1,1, ,1,3,2,4, ,1,0,1,0,0,0,0,0,0,1,1, ,13, , , , , ,1, , , , , ,2, ,60192,73,1,5,0,2, ,20090930,140919,2,36, ,2,7, ,1,4,3,4,6,10,3,2,2,1
404,1,1,1,3,1,1,2,1,3,1,4,3,3, ,2,3,1,3,2, ,3,1,2,9,9,9,9,9,9,9,1,2,9,3,4,4,3,1,2,2,1,2,4,4, , ,1, , , ,2,1,2,1, ,2,2,2,1, ,2,1,1,2,1,2,2, ,1,9, , , , , , , , , ,1,3, , , ,3,1,2, ,2,3,9, ,6,1,0,1,0,0,0,0,0,0,2,1, ,3, ,1, , , , , , , , , ,1, ,62565,61,1,1,0,1, ,20090930,141826,3,48, ,2, , ,3,99,99,9,99,99,2,1,9,1
405,1,1,1,3,3,2,3,1,1,1,1,1,5, ,1,5,1,2,5, ,2,1,2,1,1,4,2,4,4,4,3,4,3,3,4,4,1,1,3,5,1,3,9,3, , ,1, , , ,1,1,2,3, ,1,1,2,2, ,1,1,1,1,3,2,2, ,1,9, , , , , , , , , ,1,1, , ,1, ,1,2, ,2,4,3, ,9,1,1,0,1,0,0,0,0,0,9, ,99, , , , , , , , , , , , ,3, ,60516,36,1,3,0,1, ,20090930,142021,2,73, ,1, , ,1,88,9,3,88,88,1,1,3,1
